ANOC,CAPA,ERMO,ERPE,LIGR,LUAR,MIAL,PEBR,POBI,VASI,JulianDay,Year
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364,2014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365,2014
