ANOC,CAPA,ERMO,ERPE,LIGR,LUAR,MIAL,PEBR,POBI,VASI,JulianDay,Year
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365,2015
